id,uniqueid,adddate,lastmoddate,name,ownerid,userights,sortorder,parent,groupid,federationlevel,deleted
3480,1455289694569228,1455289694,1504805299,Friction and Drag,1,8,1,3438,0,1,0
3481,1455289707214341,1455289707,1504805299,FBDs,1,8,1,3438,0,1,0
3482,1455289724897973,1455289724,1504805299,Inclines,1,8,1,3438,0,1,0
3485,1455306674174058,1455306674,1504805299,Uniform Circular Motion,1,8,1,3439,0,1,0
3486,1455306685253884,1455306685,1504805299,Centripetal Acceleration,1,8,1,3439,0,1,0
3487,1455306694379744,1455306694,1504805299,Centripetal Force,1,8,1,3439,0,1,0
3488,1455306973396386,1455306973,1504805299,Fictitious Forces and Non-inertial Frames: The Coriolis Force,1,8,1,3439,0,1,0
3489,1455306982851979,1455306982,1504805299,Newtonâ€™s Universal Law of Gravitation,1,8,1,3439,0,1,0
3490,1455307160724757,1455307160,1504805299,Work,1,8,1,3440,0,1,0
3491,1455307221173463,1455307221,1504805299,Kinetic Energy,1,8,1,3440,0,1,0
3492,1455307234726148,1455307234,1504805299,Gravitational Potential Energy,1,8,1,3440,0,1,0
3493,1455307303217597,1455307303,1504805299,Spring Potential Energy,1,8,1,3440,0,1,0
3494,1455307341102699,1455307341,1504805299,Other Forms of Potential Energy,1,8,1,3440,0,1,0
3495,1455307359125014,1455307359,1504805299,Conservation of Energy,1,8,1,3440,0,1,0
3496,1455307377373481,1455307377,1504805299,Power,1,8,1,3440,0,1,0
3497,1455307430258727,1455307430,1504805299,Linear Momentum,1,8,1,3441,0,1,0
3498,1455307440920266,1455307440,1504805299,Impulse,1,8,1,3441,0,1,0
3499,1455307459820985,1455307459,1504805299,Conservation of Momentum,1,8,1,3441,0,1,0
3500,1455307538567942,1455307538,1504805299,Elastic Collisions in One Dimension,1,8,1,3499,0,1,0
3501,1455307555711692,1455307555,1504805299,Inelastic Collisions in One Dimension,1,8,1,3499,0,1,0
3502,1455307570535341,1455307570,1504805299,Collisions of Point Masses in Two Dimensions,1,8,1,3499,0,1,0
3503,1455307585126814,1455307585,1504805299,Torque,1,8,1,3442,0,1,0
3504,1455307603806341,1455307603,1504805299,Static Equalibrium,1,8,1,3442,0,1,0
3505,1455307613358863,1455307613,1504805299,Simple Machines,1,8,1,3442,0,1,0
3506,1455307987338654,1455307987,1504805299,Rotation Angle and Angular Velocity ,1,8,1,3443,0,1,0
3507,1455307996919945,1455307996,1504805299,Angular Acceleration,1,8,1,3443,0,1,0
3508,1455308009280430,1455308009,1504805299,Kinematics of Rotational Motion,1,8,1,3443,0,1,0
3509,1455308020097550,1455308020,1504805299,Rotational Ineratia,1,8,1,3443,0,1,0
3510,1455308040440274,1455308040,1504805299,Rotational Kinetic Energy,1,8,1,3443,0,1,0
3511,1455308057966620,1455308057,1504805299,Angular Momentum,1,8,1,3443,0,1,0
3512,1455308074789034,1455308074,1504805299,Collisions of Extended Bodies in Two Dimensions,1,8,1,3443,0,1,0
3513,1455308095027325,1455308095,1504805299,Gyroscopic Effects: Vector Aspects of Angular Momentum,1,8,1,3443,0,1,0
3514,1455311189156114,1455311189,1504805299,Concepts of Fluids,1,8,1,3444,0,1,0
3515,1455311200479371,1455311200,1504805299,Density,1,8,1,3444,0,1,0
3516,1455311209939435,1455311209,1504805299,Pressure,1,8,1,3444,0,1,0
3517,1455311274844146,1455311274,1504805299,Variation of Pressure with Depth in a Fluid & Pascals Principal,1,8,1,3444,0,1,0
3518,1455311319308116,1455311319,1504805299, Gauge Pressure Absolute Pressure and Pressure Measurement,1,8,1,3444,0,1,0
3519,1455311371747287,1455311371,1504805299,Archimedesâ€™ Principle,1,8,1,3444,0,1,0
3520,1455311389607847,1455311389,1504805299,Cohesion and Adhesion in Liquids: Surface Tension and Capillary Action,1,8,1,3444,0,1,0
3521,1455311405999777,1455311405,1504805299,Flow Rate,1,8,1,3445,0,1,0
3522,1455311417075232,1455311417,1504805299,Bernoulliâ€™s Equation,1,8,1,3445,0,1,0
3523,1455311432404412,1455311432,1504805299,Viscosity and Laminar Flow; Poiseuilleâ€™s Law,1,8,1,3445,0,1,0
3524,1455311471435394,1455311471,1504805299,Turbulence,1,8,1,3445,0,1,0
3525,1455311491939505,1455311491,1504805299,Temperature,1,8,1,3446,0,1,0
3526,1455311508946582,1455311508,1504805299,Thermal Expansion of Solids and Liquids,1,8,1,3446,0,1,0
3527,1455311519308671,1455311519,1504805299,The Ideal Gas Law,1,8,1,3446,0,1,0
3528,1455311551211072,1455311551,1504805299,Kinetic Theory: Atomic and Molecular Explanation of Pressure and Temperature,1,8,1,3446,0,1,0
3529,1455311567317479,1455311567,1504805299,Phase Changes,1,8,1,3446,0,1,0
3530,1455311586104214,1455311586,1504805299,Humidity Evaporation and Boiling,1,8,1,3446,0,1,0
3531,1455311727816431,1455311727,1504805299,Heat,1,8,1,3447,0,1,0
3532,1455311742020514,1455311742,1504805299,Temperature Change and Heat Capacity,1,8,1,3447,0,1,0
3533,1455311751195916,1455311751,1504805299,Phase Change and Latent Heat,1,8,1,3447,0,1,0
3534,1455311772476611,1455311772,1504805299,"Conduction, Convection, and Radiation",1,8,1,3447,0,1,0
3535,1455312548829531,1455312548,1504805299,The First Law of Thermodynamics,1,8,1,3448,0,1,0
3536,1455312562094293,1455312562,1504805299,The Second Law of Thermodynamics: Heat Engines and Their Efficiency,1,8,1,3448,0,1,0
3537,1455312575754308,1455312575,1504805299,Carnotâ€™s Perfect Heat Engine: The Second Law of Thermodynamics Restated,1,8,1,3448,0,1,0
3538,1455312612477847,1455312612,1504805299,Entropy and the Second Law of Thermodynamics,1,8,1,3448,0,1,0
3539,1455312672817112,1455312672,1504805299,Hookeâ€™s Law,1,8,1,3438,0,1,0
3540,1455312704344007,1455312704,1504805299,Complex Systems,1,8,1,3438,0,1,0
3541,1455312760678815,1455312760,1504805299,Period and Frequency,1,8,1,3449,0,1,0
3542,1455312777061819,1455312777,1504805299,Simple Harmonic Motion,1,8,1,3449,0,1,0
3543,1455312809939549,1455312809,1504805299,Forced Oscillations and Resonance,1,8,1,3449,0,1,0
3544,1455312822126244,1455312822,1504805299,Waves,1,8,1,3449,0,1,0
3545,1455312835429474,1455312835,1504805299,Superposition and Interference,1,8,1,3449,0,1,0
3546,1455312855613668,1455312855,1504805299,Energy in Waves,1,8,1,3449,0,1,0
3547,1455312900733787,1455312900,1504805299,Concepts of Sound,1,8,1,3450,0,1,0
3548,1455312910358017,1455312910,1504805299,Speed of Sound Frequency and Wavelength,1,8,1,3450,0,1,0
3549,1455312927181023,1455312927,1504805299,Sound Intensity and Sound Level,1,8,1,3450,0,1,0
3550,1455312938320066,1455312938,1504805299,Doppler Effect and Sonic Booms,1,8,1,3450,0,1,0
3551,1455313119786573,1455313119,1504805299,Coulombâ€™s Law,1,8,1,3451,0,1,0
3552,1455313128671115,1455313128,1504805299,Electric Field,1,8,1,3451,0,1,0
3553,1455313137703259,1455313137,1504805299,Conductors and Insulators,1,8,1,3451,0,1,0
3554,1455313181045040,1455313181,1504805299,Other Concepts of Electric Charges,1,8,1,3451,0,1,0
3555,1455313200668074,1455313200,1504805299,Electric Potential Energy,1,8,1,3452,0,1,0
3556,1455313355830756,1455313355,1504805299,Capacitors and Dielectrics,1,8,1,3452,0,1,0
3557,1455313368152492,1455313368,1504805299,Capacitors in Series and Parallel,1,8,1,3452,0,1,0
3558,1455313379838122,1455313379,1504805299,Energy Stored in Capacitors,1,8,1,3452,0,1,0
3559,1455313392349919,1455313392,1504805299,Current,1,8,1,3453,0,1,0
3560,1455313407598849,1455313407,1504805299,Ohmâ€™s Law,1,8,1,3453,0,1,0
3561,1455313431053732,1455313431,1504805299,Resistance and Resistivity,1,8,1,3453,0,1,0
3562,1455313442335997,1455313442,1504805299,Electric Power and Energy,1,8,1,3453,0,1,0
3563,1455313459028373,1455313459,1504805299,Alternating Current versus Direct Current,1,8,1,3453,0,1,0
3564,1455313472910463,1455313472,1504805299,Resistors in Series and Parallel,1,8,1,3454,0,1,0
3565,1455313497089662,1455313497,1504805299,EMF,1,8,1,3454,0,1,0
3566,1455313558695505,1455313558,1504805299,Kirchhoffâ€™s Rules/Series and Parallel Mixed,1,8,1,3454,0,1,0
3567,1455313576111678,1455313576,1504805299,Concepts Magnets,1,8,1,3455,0,1,0
3569,1455313660303780,1455313660,1504805299,Magnetic Fields and Magnetic Field Lines,1,8,1,3455,0,1,0
3570,1455313670622901,1455313670,1504805299,Force on a Moving Charge in a Magnetic Field,1,8,1,3455,0,1,0
3571,1455313772407483,1455313772,1504805299,The Hall Effect,1,8,1,3455,0,1,0
3572,1455313796784245,1455313796,1504805299,Magnetic Force on a Current-Carrying Conductor,1,8,1,3455,0,1,0
3573,1455313806914595,1455313806,1504805299,Magnetic Fields Produced by Currents: Ampereâ€™s Law,1,8,1,3455,0,1,0
3574,1455313845287651,1455313845,1504805299,Induced Emf and Magnetic Flux,1,8,1,3456,0,1,0
3575,1455313853319906,1455313853,1504805299,Faradayâ€™s Law of Induction: Lenzâ€™s Law,1,8,1,3456,0,1,0
3576,1455313863358922,1455313863,1504805299,Eddy Currents and Magnetic Damping,1,8,1,3456,0,1,0
3577,1455313877448329,1455313877,1504805299,Transformers,1,8,1,3456,0,1,0
3578,1455313888839556,1455313888,1504805299,Inductance,1,8,1,3456,0,1,0
3579,1455313915056187,1455313915,1504805299,RL Circuits,1,8,1,3456,0,1,0
3580,1455313924879907,1455313924,1504805299,Reactance Inductive and Capacitive,1,8,1,3456,0,1,0
3581,1455313936240093,1455313936,1504805299,RLC Series AC Circuits,1,8,1,3456,0,1,0
3582,1455313973875087,1455313973,1504805299,Production of Electromagnetic Wave,1,8,1,3457,0,1,0
3583,1455313984087871,1455313984,1504805299,The Electromagnetic Spectrum,1,8,1,3457,0,1,0
3584,1455313995864332,1455313995,1504805299,Energy in Electromagnetic Waves,1,8,1,3457,0,1,0
3585,1455314007175863,1455314007,1504805299,The Ray Aspect of Light,1,8,1,3458,0,1,0
3586,1455314056647989,1455314056,1504805299,Reflection,1,8,1,3458,0,1,0
3587,1455314067655883,1455314067,1504805299,Refraction,1,8,1,3458,0,1,0
3588,1455314133304312,1455314133,1504805299,Image Formation by Lenses,1,8,1,3458,0,1,0
3589,1455314141569587,1455314141,1504805299,Image Formation by Mirrors,1,8,1,3458,0,1,0
3590,1455314157640811,1455314157,1504805299,The Wave Aspect of Light: Interference,1,8,1,3459,0,1,0
3591,1455314167776888,1455314167,1504805299,Huygenss Principle: Diffraction,1,8,1,3459,0,1,0
3592,1455314182641428,1455314182,1504805299,Multiple Slit Diffraction,1,8,1,3459,0,1,0
3593,1455314264962414,1455314264,1504805299,Single Slit Diffraction,1,8,1,3459,0,1,0
3594,1455314280471686,1455314280,1504805299,Limits of Resolution: The Rayleigh Criterion,1,8,1,3459,0,1,0
3595,1455314290034229,1455314290,1504805299,Thin Film Interference,1,8,1,3459,0,1,0
3596,1455314298153306,1455314298,1504805299,Polarization,1,8,1,3459,0,1,0
3597,1455314321929219,1455314321,1504805299,Simultaneity And Time Dilation,1,8,1,3460,0,1,0
3598,1455314330200668,1455314330,1504805299,Length Contraction,1,8,1,3460,0,1,0
3599,1455314340705276,1455314340,1504805299,Relativistic Addition of Velocities,1,8,1,3460,0,1,0
3600,1455314350987749,1455314350,1504805299,Relativistic Momentum,1,8,1,3460,0,1,0
3601,1455314359104698,1455314359,1504805299,Relativistic Energy,1,8,1,3460,0,1,0
3604,1455635501019569,1455635501,1504805299,Quantization of Energy,1,8,1,3461,0,1,0
3605,1455635510819759,1455635510,1504805299,The Photoelectric Effect,1,8,1,3461,0,1,0
3606,1455635524173090,1455635524,1504805299,Photon Energies and the Electromagnetic Spectrum,1,8,1,3461,0,1,0
3607,1455635536211261,1455635536,1504805299,Photon Momentum,1,8,1,3461,0,1,0
3608,1455635563908442,1455635563,1504805299,The Particle-Wave Duality,1,8,1,3461,0,1,0
3609,1455635577064078,1455635577,1504805299,The Wave Nature of Matter,1,8,1,3461,0,1,0
3610,1455635596192727,1455635596,1504805299,Probability: The Heisenberg Uncertainty Principle,1,8,1,3461,0,1,0
3611,1455635737995742,1455635737,1504805299,Bohrâ€™s Theory of the Hydrogen Atom,1,8,1,3462,0,1,0
3612,1455635776269158,1455635776,1504805299,Quantum Numbers and Rules,1,8,1,3462,0,1,0
3613,1455635787103966,1455635787,1504805299,The Pauli Exclusion Principle,1,8,1,3462,0,1,0
3614,1455635808241129,1455635808,1504805299,Nuclear Radioactivity,1,8,1,3463,0,1,0
3615,1455635837038093,1455635837,1504805299,Half-Life and Activity,1,8,1,3463,0,1,0
3616,1455635851748892,1455635851,1504805299,Binding Energy,1,8,1,3463,0,1,0
3617,1455635861534001,1455635861,1504805299,Tunneling,1,8,1,3463,0,1,0
3618,1455635871908341,1455635871,1504805299,Fusion,1,8,1,3463,0,1,0
3619,1455635881891734,1455635881,1504805299,Fission,1,8,1,3463,0,1,0
3620,1455635931419984,1455635931,1504805299,The Four Basic Forces,1,8,1,3464,0,1,0
3621,1455635948702534,1455635948,1504805299,Particles Patterns and Conservation Laws,1,8,1,3464,0,1,0
3622,1455635974144220,1455635974,1504805299,Cosmology and Particle Physics,1,8,1,3465,0,1,0
3623,1455635984827254,1455635984,1504805299,General Relativity and Quantum Gravity,1,8,1,3465,0,1,0
3624,1455635996036219,1455635996,1504805299,Superstrings,1,8,1,3465,0,1,0
3625,1455636005132315,1455636005,1504805299,Dark Matter and Closure,1,8,1,3465,0,1,0
3626,1455636021733481,1455636021,1504805299,Complexity and Chaos,1,8,1,3465,0,1,0
3627,1455636034598789,1455636034,1504805299,High-temperature Superconductors,1,8,1,3465,0,1,0
3648,1456350008358057,1456350008,1504804987,Scottsdale College Alg,1,8,0,486,0,1,0
3673,1457012779485928,1457012779,1522989916,Math 1030CE,1,2,1,3226,0,1,0
3702,1458050829515069,1458050829,1522989916,Module L: Logic,1,2,1,3673,0,1,0
3705,1458131878030355,1458131878,1522989916,Lesson 2,1,2,1,3702,0,1,0
3708,1458521597815389,1458521597,1522989916,Mod1-Logic-Les2-Arguments,1,2,0,3705,0,1,0
3709,1458659607545712,1458659607,1504805299,Gas Laws,1,8,0,1746,0,1,0
3710,1458659621391633,1458659621,1504805299,Ideal Gas Law,1,8,0,1746,0,1,0
3711,1458659631864084,1458659631,1504805299,Gas Effusion and Diffusion,1,8,0,1746,0,1,0
3712,1458659645046216,1458659645,1504805299,Gas Stoichiometry,1,8,0,1746,0,1,0
3713,1458659660814707,1458659660,1504805299,Kinetic Molecular Theory,1,8,0,1746,0,1,0
3731,1458849908110859,1458849908,1504804728,Describe Solutions to Systems,1,8,0,131,0,1,0
3736,1459267061171957,1459267061,1504805299,Heat and Work,1,8,0,1745,0,1,0
3737,1459267072430166,1459267072,1504805299,Energy,1,8,0,1745,0,1,0
3738,1459267085941955,1459267085,1504805299,Calorimetry,1,8,0,1745,0,1,0
3739,1459267103878246,1459267103,1504805299,Enthalpy,1,8,0,1745,0,1,0
3743,1459459030208242,1459459030,1522989916,Module P: Probability,1,2,1,3673,0,1,0
3824,1461703397452030,1461703397,1522989916,Module LE: Functions,1,2,0,3673,0,1,0
3825,1461703440534135,1461703440,1522989916,Logistic,1,2,0,3824,0,1,0
3826,1461703456137521,1461703456,1522989916,Exponential,1,2,0,3824,0,1,0
3827,1461703502415528,1461703502,1522989916,Linear,1,2,0,3824,0,1,0
3837,1461860896254308,1461860896,1522989916,Module G: Modeling with Geometry,1,2,0,3673,0,1,0
3838,1461860916201826,1461860916,1522989916,Scaling,1,2,0,3837,0,1,0
3971,1462991291477009,1462991291,1522989916,Module F: Finance,1,2,0,3673,0,1,0
3972,1462991317371800,1462991317,1522989916,Objective combined,1,2,0,3971,0,1,0
3994,1463248099796465,1463248099,1504804987,Ch 3 Algebra,1,8,1,2100,0,1,0
3996,1463289613848412,1463289613,1504761238,Percent Equations,1,8,1,38,0,1,0
4048,1464118052045423,1464118052,1522989916,Module M Matrix Methods,1,2,0,3673,0,1,0
4049,1464118084061806,1464118084,1522989916,Ob1,1,2,1,4048,0,1,0
4050,1464118133510208,1464118133,1522989916,Module S: Statistics,1,2,0,3673,0,1,0
4051,1464118174634370,1464118174,1522989916,Obj1,1,2,1,4050,0,1,0
4052,1464118205939232,1464118205,1522989916,Objective1,1,2,1,3743,0,1,0
4053,1464118239905451,1464118239,1522989916,Module V: Ranking and Flow,1,2,0,3673,0,1,0
4054,1464118255827289,1464118255,1522989916,Objective 2,1,2,0,3743,0,1,0
4055,1464118277886593,1464118277,1522989916,Obj1,1,2,0,4053,0,1,0
4062,1464558735989089,1464558735,1522989916,Objective 2,1,2,0,4050,0,1,0
4073,1464812170234840,1464812170,1522989916,Objective 1,1,2,0,3971,0,1,0
4074,1464812184032128,1464812184,1522989916,Objective 2,1,2,0,3971,0,1,0
4075,1464812202570763,1464812202,1522989916,Objective 3,1,2,0,3971,0,1,0
4079,1465321175371258,1465321175,1504805299,Scientific Method,1,8,0,3270,0,1,0
4084,1465836157190073,1465836157,1522989916,Objective 1,1,2,0,3702,0,1,0
4085,1465836196554580,1465836196,1522989916,Objective 2,1,2,0,3702,0,1,0
4103,1466437976554575,1466437976,1522989916,Objective 1: Area and Perimeter,1,2,0,3837,0,1,0
4104,1466438013956596,1466438013,1522989916,Objective 2: Triangles,1,2,0,3837,0,1,0
4105,1466438036298721,1466438036,1522989916,Objectiv 3: Scaling,1,2,0,3837,0,1,0
4107,1466444226599750,1466444226,1522989916,Objective 4: Scaling,1,2,0,3837,0,1,0
4380,1470895845664126,1470895845,1504804987,Business Precalc - Lippman,1,8,0,486,0,1,0
4396,1471455411146999,1471455411,1504805299,Laboratory,1,8,0,1718,0,1,0
4397,1471455442203272,1471455442,1504805299,Lab Safety,1,8,0,4396,0,1,0
4398,1471470200470647,1471470200,1504805299,Dimensional Analysis,1,8,0,4396,0,1,0
4399,1471470242132552,1471470242,1504805299,Analysis of an Antacid,1,8,0,4396,0,1,0
4400,1471470256129388,1471470256,1504805299,Prelab,1,8,0,4398,0,1,0
4401,1471470269387568,1471470269,1504805299,Postlab,1,8,0,4398,0,1,0
4402,1471470283590438,1471470283,1504805299,Prelab,1,8,0,4399,0,1,0
4403,1471470296769137,1471470296,1504805299,Postlab,1,8,0,4399,0,1,0
4434,1471979154380841,1471979154,1504805299,Element Names and Symbols,1,8,0,1742,0,1,0
4435,1471982075865417,1471982075,1504805299,Organic Chemistry,1,8,0,1718,0,1,0
4436,1471982094251131,1471982094,1504805299,Organic Nomenclature,1,8,0,4435,0,1,0
4437,1471982114016130,1471982114,1504805299,Organic Structures,1,8,0,4435,0,1,0
4438,1471982132783625,1471982132,1504805299,Organic Properties,1,8,0,4435,0,1,0
4467,1472491329287347,1472491329,1504805299,Density of A Sucrose Solution,1,8,0,4396,0,1,0
4468,1472491346964915,1472491346,1504805299,Prelab,1,8,0,4467,0,1,0
4469,1472491351225428,1472491351,1504805299,Postlab,1,8,0,4467,0,1,0
4470,1472491395428852,1472491395,1504805299,Introduction to Organics,1,8,0,4396,0,1,0
4471,1472491412863141,1472491412,1504805299,Prelab,1,8,0,4470,0,1,0
4472,1472491417563661,1472491417,1504805299,Postlab,1,8,0,4470,0,1,0
4594,1473460393854235,1473460393,1504805299,Liquids and Solids,1,8,0,1718,0,1,0
4595,1473460439518354,1473460439,1504805299,Intermolecular Forces,1,8,0,4594,0,1,0
4596,1473460440948769,1473460440,1504805299,Properties of Liquids,1,8,0,4594,0,1,0
4597,1473460442284252,1473460442,1504805299,Properties of Solids,1,8,0,4594,0,1,0
4598,1473460443479889,1473460443,1504805299,Phase Diagrams,1,8,0,4594,0,1,0
4614,1473865678932069,1473865678,1504805299,Percent Composition,1,8,0,4396,0,1,0
4615,1473865700334662,1473865700,1504805299,Graphing of Laboratory Data,1,8,0,4396,0,1,0
4616,1473865739748583,1473865739,1504805299,Prelab,1,8,0,4614,0,1,0
4617,1473865741232274,1473865741,1504805299,Postlab,1,8,0,4614,0,1,0
4618,1473865742598411,1473865742,1504805299,Prelab,1,8,0,4615,0,1,0
4619,1473865743927123,1473865743,1504805299,Postlab,1,8,0,4615,0,1,0
4624,1473972334086866,1473972334,1504805299,Ions,1,8,0,1739,0,1,0
4630,1474329564882341,1474329564,1504805299,Addition of Vectors,1,8,1,3437,0,1,0
4644,1474481561315262,1474481561,1504805299,Stoichiometry,1,8,0,4396,0,1,0
4645,1474481578455209,1474481578,1504805299,Absorption Spectroscopy,1,8,0,4396,0,1,0
4646,1474481642846349,1474481642,1504805299,Prelab,1,8,0,4644,0,1,0
4647,1474481647788139,1474481647,1504805299,Postlab,1,8,0,4644,0,1,0
4648,1474481659650144,1474481659,1504805299,Prelab,1,8,0,4645,0,1,0
4649,1474481663982599,1474481663,1504805299,Postlab,1,8,0,4645,0,1,0
4652,1474569365591622,1474569365,1504805299,Solutions and Colloids,1,8,0,1718,0,1,0
4653,1474569428703686,1474569428,1504805299,Solution Interactions,1,8,0,4652,0,1,0
4654,1474569464355282,1474569464,1504805299,Solubility Rules (Precipitants),1,8,0,4652,0,1,0
4655,1474569474874855,1474569474,1504805299,Solubility Rules (Phases),1,8,0,4652,0,1,0
4656,1474569485751284,1474569485,1504805299,Colligative Properties,1,8,0,4652,0,1,0
4657,1474569491536903,1474569491,1504805299,Colloids,1,8,0,4652,0,1,0
4658,1474574093865915,1474574093,1504805299,Solution Concentrations,1,8,0,4652,0,1,0
4683,1474956698964472,1474956698,1504805299,Limiting Reactant,1,8,0,4396,0,1,0
4684,1474956715458388,1474956715,1504805299,Prelab,1,8,0,4683,0,1,0
4685,1474956732454834,1474956732,1504805299,PostLab,1,8,0,4683,0,1,0
4689,1475179385047023,1475179385,1504805299,Colligative Properties,1,8,0,4396,0,1,0
4690,1475179400818573,1475179400,1504805299,Prelab,1,8,0,4689,0,1,0
4691,1475179414968580,1475179414,1504805299,Postlab,1,8,0,4689,0,1,0
4693,1475277152466868,1475277152,1504805299,Special Journals,1,8,0,821,0,1,0
4702,1475518655762196,1475518655,1504805299,Kinetics,1,8,0,1718,0,1,0
4703,1475518669833062,1475518669,1504805299,Reaction Rates,1,8,0,4702,0,1,0
4704,1475519667030399,1475519667,1504805299,Rate Laws,1,8,0,4702,0,1,0
4706,1475549790205373,1475549790,1504805299,Catalysts,1,8,0,4702,0,1,0
4707,1475549807161917,1475549807,1504805299,Reaction Mechanisms,1,8,0,4702,0,1,0
4710,1475602222930514,1475602222,1504805299,Types of Reactions,1,8,0,4396,0,1,0
4711,1475602255490396,1475602255,1504805299,Types of Reactions Prelab,1,8,0,4710,0,1,0
4712,1475602273559323,1475602273,1504805299,Types of Reactions Postlab,1,8,0,4710,0,1,0
4730,1475897000323413,1475897000,1504805299,Kinetics ,1,8,0,4396,0,1,0
4731,1475897030742673,1475897030,1504805299,Kinetics Prelab,1,8,0,4730,0,1,0
4732,1475897044307343,1475897044,1504805299,Kinetics Postlab,1,8,0,4730,0,1,0
4754,1476206535599592,1476206535,1504805299,Electromagnetic Radiation,1,8,0,3379,0,1,0
4758,1476725532830472,1476725532,1504805299,Titration of a Carbonated Beverage,1,8,0,4396,0,1,0
4759,1476725547338124,1476725547,1504805299,Prelab,1,8,0,4758,0,1,0
4760,1476725559042600,1476725559,1504805299,Postlab,1,8,0,4758,0,1,0
4766,1476897485471128,1476897485,1504805299,Equilibrium ,1,8,0,4396,0,1,0
4767,1476897509763183,1476897509,1504805299,Prelab 1 ,1,8,0,4766,0,1,0
4768,1476897524013090,1476897524,1504805299,Prelab 2,1,8,0,4766,0,1,0
4769,1476897535960246,1476897535,1504805299,Postlab 1,1,8,0,4766,0,1,0
4770,1476897551491692,1476897551,1504805299,Postlab 2,1,8,0,4766,0,1,0
4793,1477411369284893,1477411369,1504805299,Equilibrium,1,8,0,1718,0,1,0
4794,1477411415024173,1477411415,1504805299,Chemical Equilibria,1,8,0,4793,0,1,0
4795,1477411429913608,1477411429,1504805299,Equilibrium Constants,1,8,0,4793,0,1,0
4796,1477411441204692,1477411441,1504805299,Reaction Quotients,1,8,0,4793,0,1,0
4797,1477411461939970,1477411461,1504805299,Equilibrium Calculations,1,8,0,4793,0,1,0
4801,1477593299232743,1477593299,1504805299,Molar Mass Volatile Liquid ,1,8,0,4396,0,1,0
4802,1477593311321667,1477593311,1504805299,Prelab,1,8,0,4801,0,1,0
4803,1477593322903388,1477593322,1504805299,Postlab,1,8,0,4801,0,1,0
4842,1478808779451734,1478808779,1504804987,SCC:  Arithmetic for College Readiness,1,8,1,486,0,1,0
5175,1486730436804317,1486730436,1504804987,Scottsdale Math in Society,1,8,1,486,0,1,0
5254,1488383019809883,1488383019,1504805299,Efficiency,1,8,1,3440,0,1,0
5295,1489522488494988,1489522488,1504804987,College Algebra using Excel sheets,1,8,0,486,0,1,0
5296,1489524190843367,1489524190,1504804987,Statistics using Excel sheets,1,8,0,486,0,1,0
6080,1365519646717582,1502771712,1504805299,Yakima Business Math and Business Calculus,1,8,0,3226,0,1,0
6081,1365519675554589,1502771712,1504805299,Ch 1-Linear,1,8,0,6080,0,1,0
6082,1365519702475737,1502771712,1504805299,1.1 Solutions of Linear Equations,1,8,0,6081,0,1,0
6083,1365519736506570,1502771712,1504805299,1.2 Functions,1,8,0,6081,0,1,0
6084,1365519756531457,1502771712,1504805299,1.3 Linear Functions,1,8,0,6081,0,1,0
6085,1365519852769574,1502771712,1504805299,1.6 Applications of functions in Business and Economics,1,8,0,6081,0,1,0
6086,1365519874176555,1502771712,1504805299,Ch 2-Quadratics,1,8,0,6080,0,1,0
6087,1365520086337553,1502771712,1504805299,2.3 Business Applications Using Quadratics,1,8,0,6086,0,1,0
6088,1365520113753523,1502771712,1504805299,2.4 Special Functions and Their Graphs,1,8,0,6086,0,1,0
6089,1365520158563736,1502771712,1504805299,2.5 Modeling: Fitting Curves to Data with Graphing Utilities,1,8,0,6086,0,1,0
6090,1365520181213157,1502771712,1504805299,Ch 3-Matrices,1,8,0,6080,0,1,0
6091,1365520198486319,1502771712,1504805299,3.1 Matrices,1,8,0,6090,0,1,0
6092,1365520221721869,1502771712,1504805299,3.2 Multiplication of Matrices,1,8,0,6090,0,1,0
6093,1365520259011313,1502771712,1504805299,3.3 Gauss-Jordan Elimination: Solving Systems of Equations,1,8,0,6090,0,1,0
6094,1365520296176206,1502771712,1504805299,3.4 Inverse of a Square Matrix: Matrix Equations,1,8,0,6090,0,1,0
6095,1484862680252869,1502771712,1504805299,3.3 Old Questions,1,8,0,6090,0,1,0
6096,1365520341191495,1502771712,1504805299,"Ch 4-Linear Programming, Simplex",1,8,0,6080,0,1,0
6097,1365520372283482,1502771712,1504805299,4.1 Linear Inequalities in Two Variabes,1,8,0,6096,0,1,0
6098,1365520401228806,1502771712,1504805299,4.2 Linear Programming: Graphical Methods,1,8,0,6096,0,1,0
6099,1373654432627962,1502771712,1504805299,4.3 The Simplex Method: Maximization,1,8,0,6096,0,1,0
6100,1373656222879066,1502771712,1504805299,4.4 The Simplex Method: Duality and Minimization,1,8,0,6096,0,1,0
6101,1365520455110956,1502771712,1504805299,Ch 5-Exponents and Logirithms,1,8,0,6080,0,1,0
6102,1365520474154361,1502771712,1504805299,5.1 Exponential Functions,1,8,0,6101,0,1,0
6103,1365520510042601,1502771712,1504805299,5.2a Logarithmic Functions and Their Properties,1,8,0,6101,0,1,0
6104,1365520561908137,1502771712,1504805299,5.3a Solutions of Exponential Equations: Applications of Exponential and Logarithmic Functions,1,8,0,6101,0,1,0
6105,1394810807530001,1502771712,1504805299,5.2b Logarithmic Functions and Their Properties,1,8,0,6101,0,1,0
6106,1394811008187492,1502771712,1504805299,5.2c Logarithmic Functions and Their Properties,1,8,0,6101,0,1,0
